ID;CenterL_X;CenterL_Y;CenterR_X;CenterR_Y;Xrobot;Xcalculated;XIA;DeltaX;DeltaXIA;Yrobot;Ycalculated;YIA;DeltaY;DeltaYIA;Zrobot;Zcalculated;ZIA;DeltaZ;DeltaZIA;Urobot;Ucalculated;UIA;DeltaU;DeltaUIA
75;703;334;515;354;375,507;342,80939095121244;375,04166;32,69760904878757;0,46534350585938;-21,9452;-13,923969902684611;-21,558607;-8,021230097315389;-0,38659289855957013;-124,5101;-145,13867262060432;-88,07228;20,62857262060433;-0,4378191162109317;27,6636;33,543586228985745;27,471012;-5,8799862289857465;0,19258788452148323
124;711;382;523;399;375,995;345,68697222682056;376,04358;30,308027773179447;-0,04857910156249545;-16,6278;-8,91917750000151;-16,429987;-7,708622499998491;-0,19781304626464902;-153,204;-176,25216527332267;-117,35323;23,048165273322667;0,14923333740235023;25,4443;31,511787258663265;25,560188;-6,067487258663267;-0,11588829345703289
77;629;467;402;485;465,753;462,6076516511418;464,826;3,1453483488581924;0,9270112304687359;-64,8743;-62,87781190476092;-64,56783;-1,996488095239087;-0,30646705322266143;-201,269;-218,83336265225861;-165,43527;17,56436265225861;0,16627221679686954;50,4492;56,69850877832036;50,504845;-6,249308778320362;-0,05564466552734615
130;859;509;687;518;325,659;280,91551825349757;324,63354;44,743481746502425;1,0254550781249918;77,4646;103,69961433833846;77,50616;-26,23501433833846;-0,04155692138671441;-231,984;-269,70570126427475;-195,94482;37,72170126427474;-0,03917578125000887;-5,06104;1,1321319018031748;-4,5613384;-6,193171901803175;-0,499701575317383
141;830;317;658;333;309,155;263,53615944162766;309,67944;45,61884055837231;-0,5244433593750273;54,668;86,47298084509227;55,097584;-31,804980845092267;-0,42958377075195386;-105,0234;-130,15638811641367;-70,31549;25,13298811641367;1,2920907226562548;53,2361;59,24583210732896;53,18445;-6,009732107328958;0,05165175781250042
16;761;457;571;471;379,901;352,8689402949566;379,06723;27,032059705043423;0,8337697753906355;12,2223;22,776104936884778;12,194193;-10,553804936884777;0,028107113647461546;-197,633;-224,84336855359845;-161,72687;27,210368553598443;0,09386767578124022;25,5139;31,416019050125875;26,02212;-5,902119050125876;-0,508219522094727
122;573;263;348;290;476,794;452,46862768498465;475,78253;24,32537231501533;1,0114682617187327;-89,8846;-93,21474080406585;-88,66773;3,3301408040658487;-1,2168677612304748;-99,1232;-109,56322837913892;-63,345276;10,440028379138923;0,2220758789062529;13,8647;18,552483540519457;15,345262;-4,687783540519458;-1,4805615737915048
202;728;326;527;345;405,182;380,29358780746395;405,6099;24,888412192536066;-0,42789379882810863;-9,77783;-1,4799140407167357;-9,629679;-8,297915959283264;-0,14815127380371074;-122,4252;-140,90642094273875;-86,56173;18,481220942738744;0,13652943115233995;31,8347;37,49625996945982;32,573284;-5,6615599694598195;-0,7385841491699203
235;868;467;673;478;378,632;358,0279445315772;378,28503;20,604055468422814;0,346965820312505;67,4451;90,66804600817811;67,29301;-23,222946008178113;0,15209310302734025;-202,619;-230,8110523188214;-166,37509;28,192052318821396;-0,24390844726562477;50,5115;55,38955578665622;50,67599;-4,878055786656219;-0,1644910583496113
116;793;367;611;383;351,813;313,6330593019892;350,9037;38,179940698010796;0,9093134765624882;33,6951;50,32585934168269;33,748867;-16,63075934168269;-0,05376703491211288;-141,673;-166,9877345883621;-105,56756;25,314734588362086;-0,10544171142578307;22,3059;26,53241877090572;22,232561;-4,22651877090572;0,07333888854980586
